model_code,name,serie,install_type,energy_class,avg_rating,review_count,is_discontinued,highlights_raw,url
SMH4ECX28E,Serie 4Lavastoviglie da incasso a scomparsa totale 60 cm Cerniere SlidingSMH4ECX28E,Serie 4,built-in,A,4.9,204,False,"Grazie alle cerniere sliding Vario Hinge è possibile installare la lavastoviglie utilizzando uno zoccolo fino a 5 cm di altezza per avere maggiore flessibilità nel design della cucina. | Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per un minor impatto ambientale. | Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Status Light: l'illuminazione nell'angolo in alto a sinistra che ti indica se la lavastoviglie è in funzione. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMH4ECX28E
SMH4EVX00E,Il prodotto non è più disponibile,,,,,,True,"Grazie alle cerniere sliding Vario Hinge è possibile installare la lavastoviglie utilizzando uno zoccolo fino a 5 cm di altezza per avere maggiore flessibilità nel design della cucina. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMH4EVX00E
SMH4EVX08E,Serie 4Lavastoviglie da incasso a scomparsa totale 60 cm Cerniere SlidingSMH4EVX08E,Serie 4,built-in,B,4.8,191,False,"Grazie alle cerniere sliding Vario Hinge è possibile installare la lavastoviglie utilizzando uno zoccolo fino a 5 cm di altezza per avere maggiore flessibilità nel design della cucina. | Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMH4EVX08E
SMH4EVX09E,Serie 4Lavastoviglie da incasso a scomparsa totale 60 cm Cerniere SlidingSMH4EVX09E,Serie 4,built-in,B,0.0,0,False,"Grazie alle cerniere sliding Vario Hinge è possibile installare la lavastoviglie utilizzando uno zoccolo fino a 5 cm di altezza per avere maggiore flessibilità nel design della cucina. | Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMH4EVX09E
SMH4HCX07E,Serie 4Lavastoviglie da incasso a scomparsa totale 60 cm Cerniere SlidingSMH4HCX07E,Serie 4,built-in,C,5.0,2,False,"Grazie alle cerniere sliding Vario Hinge è possibile installare la lavastoviglie utilizzando uno zoccolo fino a 5 cm di altezza per avere maggiore flessibilità nel design della cucina. | Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Status Light: l'illuminazione nell'angolo in alto a sinistra che ti indica se la lavastoviglie è in funzione. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMH4HCX07E
SMH4HCX19E,Il prodotto non è più disponibile,,,,,,True,"Grazie alle cerniere sliding Vario Hinge è possibile installare la lavastoviglie utilizzando uno zoccolo fino a 5 cm di altezza per avere maggiore flessibilità nel design della cucina. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Status Light: l'illuminazione nell'angolo in alto a sinistra che ti indica se la lavastoviglie è in funzione. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMH4HCX19E
SMH4HVX00E,Il prodotto non è più disponibile,,,,,,True,"Grazie alle cerniere sliding Vario Hinge è possibile installare la lavastoviglie utilizzando uno zoccolo fino a 5 cm di altezza per avere maggiore flessibilità nel design della cucina. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMH4HVX00E
SMH4HVX14E,Serie 4Lavastoviglie da incasso a scomparsa totale 60 cm Cerniere SlidingSMH4HVX14E,Serie 4,built-in,C,4.9,25,False,"Grazie alle cerniere sliding Vario Hinge è possibile installare la lavastoviglie utilizzando uno zoccolo fino a 5 cm di altezza per avere maggiore flessibilità nel design della cucina. | Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMH4HVX14E
SMH6ECX12E,Serie 6Lavastoviglie da incasso a scomparsa totale 60 cm Cerniere SlidingSMH6ECX12E,Serie 6,built-in,A,4.7,7,False,"Grazie alle cerniere sliding Vario Hinge è possibile installare la lavastoviglie utilizzando uno zoccolo fino a 5 cm di altezza per avere maggiore flessibilità nel design della cucina. | Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per un minor impatto ambientale. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva delle stoviglie più sporche. | Status Light: l'illuminazione nell'angolo in alto a sinistra che ti indica se la lavastoviglie è in funzione. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMH6ECX12E
SMH6ECX21E,Serie 6Lavastoviglie da incasso a scomparsa totale 60 cm Cerniere SlidingSMH6ECX21E,Serie 6,built-in,A,0.0,0,False,"Grazie alle cerniere sliding Vario Hinge è possibile installare la lavastoviglie utilizzando uno zoccolo fino a 5 cm di altezza per avere maggiore flessibilità nel design della cucina. | Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per un minor impatto ambientale. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva delle stoviglie più sporche. | Status Light: l'illuminazione nell'angolo in alto a sinistra che ti indica se la lavastoviglie è in funzione. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMH6ECX21E
SMH6TCX01E,Serie 6Lavastoviglie da incasso a scomparsa totale 60 cm Cerniere SlidingSMH6TCX01E,Serie 6,built-in,A,4.8,4,False,"Grazie alle cerniere sliding Vario Hinge è possibile installare la lavastoviglie utilizzando uno zoccolo fino a 5 cm di altezza per avere maggiore flessibilità nel design della cucina. | Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per un minor impatto ambientale. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla plastica* | Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva delle stoviglie più sporche. | Status Light: l'illuminazione nell'angolo in alto a sinistra che ti indica se la lavastoviglie è in funzione. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Intelligent Programme: personalizza il programma di lavaggio in base alle tue preferenze. | Assistente al lavaggio: il programma giusto per ogni carico. | RackMatic: cestello superiore regolabile in altezza su 3 livelli | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMH6TCX01E
SMH6YCX02E,Serie 6Lavastoviglie da incasso a scomparsa totale 60 cm Cerniere SlidingSMH6YCX02E,Serie 6,built-in,A,5.0,23,False,"Grazie alle cerniere sliding Vario Hinge è possibile installare la lavastoviglie utilizzando uno zoccolo fino a 5 cm di altezza per avere maggiore flessibilità nel design della cucina. | Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per un minor impatto ambientale. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla plastica* | Status Light: l'illuminazione nell'angolo in alto a sinistra che ti indica se la lavastoviglie è in funzione. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMH6YCX02E
SMH6ZCX03E,Il prodotto non è più disponibile,,,,,,True,"Grazie alle cerniere sliding Vario Hinge è possibile installare la lavastoviglie utilizzando uno zoccolo fino a 5 cm di altezza per avere maggiore flessibilità nel design della cucina. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla plastica* | Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva delle stoviglie più sporche. | Status Light: l'illuminazione nell'angolo in alto a sinistra che ti indica se la lavastoviglie è in funzione. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Intelligent Programme: personalizza il programma di lavaggio in base alle tue preferenze. | Assistente al lavaggio: il programma giusto per ogni carico. | Emotion Light: l'illuminazione interna della lavastoviglie. | RackMatic: cestello superiore regolabile in altezza su 3 livelli | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMH6ZCX03E
SMH6ZCX06E,Serie 6Lavastoviglie da incasso a scomparsa totale 60 cm Cerniere SlidingSMH6ZCX06E,Serie 6,built-in,B,5.0,5,False,"Grazie alle cerniere sliding Vario Hinge è possibile installare la lavastoviglie utilizzando uno zoccolo fino a 5 cm di altezza per avere maggiore flessibilità nel design della cucina. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla plastica* | Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva delle stoviglie più sporche. | Status Light: l'illuminazione nell'angolo in alto a sinistra che ti indica se la lavastoviglie è in funzione. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Intelligent Programme: personalizza il programma di lavaggio in base alle tue preferenze. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMH6ZCX06E
SMH6ZCX10E,Serie 6Lavastoviglie da incasso a scomparsa totale 60 cm Cerniere SlidingSMH6ZCX10E,Serie 6,built-in,B,0.0,0,False,"Grazie alle cerniere sliding Vario Hinge è possibile installare la lavastoviglie utilizzando uno zoccolo fino a 5 cm di altezza per avere maggiore flessibilità nel design della cucina. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla plastica* | Status Light: l'illuminazione nell'angolo in alto a sinistra che ti indica se la lavastoviglie è in funzione. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMH6ZCX10E
SMH6ZCX24E,Serie 6Lavastoviglie da incasso a scomparsa totale 60 cm Cerniere SlidingSMH6ZCX24E,Serie 6,built-in,B,4.5,2,False,"Grazie alle cerniere sliding Vario Hinge è possibile installare la lavastoviglie utilizzando uno zoccolo fino a 5 cm di altezza per avere maggiore flessibilità nel design della cucina. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla plastica* | Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva delle stoviglie più sporche. | Status Light: l'illuminazione nell'angolo in alto a sinistra che ti indica se la lavastoviglie è in funzione. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMH6ZCX24E
SMH8ZCX01E,Il prodotto non è più disponibile,,,,,,True,"Grazie alle cerniere sliding Vario Hinge è possibile installare la lavastoviglie utilizzando uno zoccolo fino a 5 cm di altezza per avere maggiore flessibilità nel design della cucina. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla plastica* | Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva delle stoviglie più sporche. | Status Light: l'illuminazione nell'angolo in alto a sinistra che ti indica se la lavastoviglie è in funzione. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Intelligent Programme: personalizza il programma di lavaggio in base alle tue preferenze. | Assistente al lavaggio: il programma giusto per ogni carico. | Cestelli Max Flex Pro: facilità di carico e protezione per i tuoi piatti. | Emotion Light: l'illuminazione interna della lavastoviglie. | RackMatic: cestello superiore regolabile in altezza su 3 livelli | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMH8ZCX01E
SMI2HTS06E,Serie 2Lavastoviglie da incasso con frontalino 60 cm Acciaio spazzolatoSMI2HTS06E,Serie 2,built-in,C,4.6,5,False,"Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-con-frontalino-60cm/SMI2HTS06E
SMI2ITS09E,Il prodotto non è più disponibile,,,,,,True,"Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-con-frontalino-60cm/SMI2ITS09E
